timestamp,machine_id,temperature_c,vibration_rms,vibration_peak,current_draw_a,current_imbalance,pressure_bar,rpm,bearing_temp_c,power_factor,failure_label,failure_type
2023-07-18 02:00:00,M001,58.37,4.238,13.367,22.81,0.033,5.349,2895.0,64.03,0.9268,0,normal
2023-07-18 03:00:00,M001,62.11,3.766,11.762,23.0,0.177,5.231,2904.0,65.44,0.9294,0,normal
2023-07-18 04:00:00,M001,60.38,3.544,10.858,23.78,0.387,5.279,2897.9,63.43,0.9261,0,normal
2023-07-18 05:00:00,M001,62.77,3.48,11.843,23.49,0.485,5.427,2869.6,66.99,0.9308,0,normal
2023-07-18 06:00:00,M001,58.75,3.675,12.509,23.4,0.196,5.272,2901.7,66.71,0.9072,0,normal
2023-07-18 07:00:00,M001,61.24,3.603,9.466,22.85,0.092,5.551,2894.3,64.61,0.8944,0,normal
2023-07-18 08:00:00,M001,60.7,3.785,12.451,23.25,0.357,5.268,2902.0,65.47,0.9508,0,normal
2023-07-18 09:00:00,M001,62.13,3.573,10.673,23.41,0.083,5.434,2904.9,65.92,0.9304,0,normal
2023-07-18 10:00:00,M001,61.91,3.645,10.267,23.59,0.128,5.392,2889.0,68.01,0.9495,0,normal
2023-07-18 11:00:00,M001,61.57,4.438,13.124,23.21,0.229,5.588,2882.3,65.4,0.9253,0,normal
2023-07-18 12:00:00,M001,61.68,3.574,11.469,23.28,0.059,5.44,2874.2,64.0,0.9069,0,normal
2023-07-18 13:00:00,M001,59.65,3.708,12.947,23.1,0.068,5.422,2908.2,66.86,0.9258,0,normal
2023-07-18 14:00:00,M001,61.32,3.668,9.867,23.24,0.297,5.259,2889.7,66.77,0.9366,0,normal
2023-07-18 15:00:00,M001,61.72,3.463,9.273,22.75,0.19,5.439,2920.6,63.89,0.907,0,normal
2023-07-18 16:00:00,M001,59.58,3.676,11.634,23.25,0.26,5.583,2876.8,63.94,0.8989,0,normal
2023-07-18 17:00:00,M001,61.36,3.529,10.26,23.09,0.09,5.367,2894.1,63.41,0.9012,0,normal
2023-07-18 18:00:00,M001,59.97,3.75,10.52,23.12,0.155,5.439,2901.3,62.66,0.9057,0,normal
2023-07-18 19:00:00,M001,61.58,3.883,12.139,22.49,0.098,5.519,2875.5,66.02,0.9147,0,normal
2023-07-18 20:00:00,M001,61.41,3.799,10.877,23.91,0.271,5.443,2912.2,67.52,0.9089,0,normal
2023-07-18 21:00:00,M001,60.19,3.86,12.249,22.81,0.598,5.34,2921.2,66.81,0.9141,0,normal
2023-07-18 22:00:00,M001,58.61,3.51,11.323,22.56,0.102,5.479,2906.6,61.63,0.8955,0,normal
2023-07-18 23:00:00,M001,63.35,3.879,11.15,24.02,0.523,5.399,2893.9,68.27,0.9109,0,normal
2023-07-19 00:00:00,M001,60.15,3.576,12.44,22.54,0.426,5.443,2922.9,67.79,0.9214,0,normal
2023-07-19 01:00:00,M001,59.65,3.449,8.722,23.52,0.245,5.455,2906.0,68.35,0.8871,0,normal
2023-07-19 02:00:00,M001,60.61,3.607,9.728,22.9,0.069,5.523,2896.6,63.67,0.9163,0,normal
2023-07-19 03:00:00,M001,60.66,3.723,11.104,23.06,0.375,5.437,2880.9,61.94,0.9237,0,normal
2023-07-19 04:00:00,M001,60.72,3.662,11.526,23.04,0.242,5.301,2902.6,64.34,0.9436,0,normal
2023-07-19 05:00:00,M001,61.18,3.627,10.994,22.52,0.156,5.425,2910.1,68.1,0.9091,0,normal
2023-07-19 06:00:00,M001,58.63,3.417,9.499,23.2,0.197,5.382,2906.0,63.12,0.9402,0,normal
2023-07-19 07:00:00,M001,61.0,3.486,9.633,23.74,0.473,5.611,2910.9,64.9,0.9309,0,normal
2023-07-19 08:00:00,M001,59.87,3.869,13.18,23.36,0.201,5.484,2886.7,66.04,0.9274,0,normal
2023-07-19 09:00:00,M001,62.85,3.732,12.003,22.9,0.585,5.672,2911.6,68.01,0.8981,0,normal
2023-07-19 10:00:00,M001,61.7,3.673,10.01,23.99,0.606,5.635,2911.3,61.98,0.9186,0,normal
2023-07-19 11:00:00,M001,58.97,3.444,10.642,23.53,0.399,5.309,2881.5,62.22,0.8998,0,normal
2023-07-19 12:00:00,M001,59.03,3.655,10.714,22.47,0.229,5.302,2896.9,65.61,0.9087,0,normal
2023-07-19 13:00:00,M001,59.67,3.503,9.879,23.36,0.025,5.491,2900.0,66.05,0.9402,0,normal
2023-07-19 14:00:00,M001,62.82,3.662,9.682,23.72,0.275,5.306,2878.4,64.62,0.9128,0,normal
2023-07-19 15:00:00,M001,61.89,3.513,8.842,22.39,0.276,5.379,2892.1,68.38,0.9197,0,normal
2023-07-19 16:00:00,M001,63.9,3.578,9.541,23.28,0.2,5.467,2908.7,70.59,0.9376,0,normal
2023-07-19 17:00:00,M001,61.38,3.851,10.131,23.15,0.326,5.385,2896.0,63.77,0.9624,0,normal
2023-07-19 18:00:00,M001,58.09,3.619,11.536,23.53,0.18,5.332,2866.0,66.33,0.9332,0,normal
2023-07-19 19:00:00,M001,61.21,3.439,9.718,22.14,0.023,5.192,2911.3,67.52,0.9056,0,normal
2023-07-19 20:00:00,M001,59.06,3.613,9.818,22.88,0.045,5.336,2904.7,62.23,0.9094,0,normal
2023-07-19 21:00:00,M001,59.86,3.54,10.466,23.01,0.31,5.394,2915.5,67.28,0.9189,0,normal
2023-07-19 22:00:00,M001,62.24,3.593,10.559,22.72,0.263,5.36,2869.9,66.55,0.9079,0,normal
2023-07-19 23:00:00,M001,62.07,3.62,9.625,22.87,0.181,5.276,2921.6,68.56,0.9304,0,normal
2023-07-20 00:00:00,M001,59.87,3.698,10.872,22.87,0.245,5.466,2938.7,65.35,0.9092,0,normal
2023-07-20 01:00:00,M001,58.29,3.472,11.715,23.11,0.119,5.289,2886.6,61.6,0.8967,0,normal
2023-07-20 02:00:00,M001,62.23,3.466,11.769,22.93,0.403,5.421,2902.6,66.96,0.9029,0,normal
2023-07-20 03:00:00,M001,61.09,3.537,11.017,23.76,0.029,5.313,2890.4,66.48,0.9379,0,normal
2023-07-20 04:00:00,M001,63.25,3.438,9.652,22.99,0.027,5.378,2881.9,65.38,0.9063,0,normal
2023-07-20 05:00:00,M001,59.01,3.508,9.779,23.31,0.176,5.417,2897.4,62.76,0.9266,0,normal
2023-07-20 06:00:00,M001,61.67,3.509,11.868,23.31,0.075,5.346,2912.9,67.99,0.9011,0,normal
2023-07-20 07:00:00,M001,58.36,3.749,13.11,23.63,0.339,5.494,2878.4,65.05,0.9118,0,normal
2023-07-20 08:00:00,M001,62.19,3.803,10.41,23.29,0.156,5.291,2906.4,68.81,0.9033,0,normal
2023-07-20 09:00:00,M001,60.35,3.415,9.112,22.91,0.08,5.507,2901.3,67.0,0.8899,0,normal
2023-07-20 10:00:00,M001,58.03,3.524,11.484,23.38,0.322,5.439,2901.5,62.95,0.9216,0,normal
2023-07-20 11:00:00,M001,60.71,3.601,10.17,23.21,0.412,5.403,2913.2,69.88,0.9366,0,normal
2023-07-20 12:00:00,M001,60.22,3.543,10.865,23.37,0.099,5.318,2874.9,64.3,0.8932,0,normal
2023-07-20 13:00:00,M001,60.63,3.401,11.43,22.96,0.462,5.453,2886.8,63.34,0.9151,0,normal
2023-07-20 14:00:00,M001,59.83,3.788,11.889,23.29,0.133,5.453,2881.1,66.07,0.942,0,normal
2023-07-20 15:00:00,M001,61.81,3.569,10.046,23.25,0.057,5.456,2865.7,65.84,0.9241,0,normal
2023-07-20 16:00:00,M001,59.85,3.605,10.036,22.67,0.338,5.6,2933.1,65.82,0.9258,0,normal
2023-07-20 17:00:00,M001,61.43,3.415,10.028,23.34,0.377,5.591,2886.4,68.59,0.8946,0,normal
2023-07-20 18:00:00,M001,60.98,3.46,10.334,22.81,0.654,5.423,2909.3,62.34,0.9166,0,normal
2023-07-20 19:00:00,M001,58.2,3.614,12.621,22.88,0.13,5.373,2925.6,60.99,0.9042,0,normal
2023-07-20 20:00:00,M001,61.21,4.066,12.395,22.78,0.624,5.354,2909.7,64.2,0.9186,0,normal
2023-07-20 21:00:00,M001,59.72,3.784,12.824,23.35,0.291,5.478,2893.5,66.12,0.9314,0,normal
2023-07-20 22:00:00,M001,61.62,3.514,11.42,23.32,0.055,5.356,2910.2,65.06,0.9444,0,normal
2023-07-20 23:00:00,M001,60.44,3.785,10.518,23.87,0.563,5.53,2935.9,62.06,0.9344,0,normal
2023-07-21 00:00:00,M001,58.83,3.715,11.212,23.62,0.043,5.437,2893.9,64.06,0.8728,0,normal
2023-07-21 01:00:00,M001,62.57,3.457,11.157,23.36,0.221,5.358,2920.1,69.82,0.9404,0,normal
2023-07-21 02:00:00,M001,60.0,3.557,10.472,23.27,0.017,5.507,2917.4,64.77,0.9433,0,normal
2023-07-21 03:00:00,M001,60.83,3.565,9.568,22.93,0.192,5.115,2899.1,64.08,0.9413,0,normal
2023-07-21 04:00:00,M001,60.03,3.618,10.364,23.33,0.327,5.453,2889.5,65.5,0.8843,0,normal
2023-07-21 05:00:00,M001,62.01,3.695,11.681,23.35,1.157,5.373,2896.0,70.58,0.9042,0,normal
2023-07-21 06:00:00,M001,60.1,3.732,11.468,22.76,0.072,5.384,2900.7,68.47,0.9067,0,normal
2023-07-21 07:00:00,M001,62.12,3.685,9.425,22.63,0.208,5.437,2913.7,65.43,0.9151,0,normal
2023-07-21 08:00:00,M001,59.81,3.455,10.664,22.45,0.316,5.457,2892.5,63.65,0.8887,0,normal
2023-07-21 09:00:00,M001,61.31,3.92,10.911,23.23,0.332,5.527,2905.5,67.45,0.9137,0,normal
2023-07-21 10:00:00,M001,62.05,3.475,11.29,22.91,0.787,5.472,2876.6,67.73,0.9228,0,normal
2023-07-21 11:00:00,M001,60.45,3.589,10.906,22.02,0.198,5.358,2908.3,64.57,0.9021,0,normal
2023-07-21 12:00:00,M001,63.39,3.458,8.838,23.24,0.28,5.388,2928.6,67.2,0.9146,0,normal
2023-07-21 13:00:00,M001,57.92,3.442,10.713,23.0,0.468,5.353,2901.0,60.19,0.9713,0,normal
2023-07-21 14:00:00,M001,62.77,3.582,10.597,23.16,0.159,5.497,2908.8,65.68,0.9292,0,normal
2023-07-21 15:00:00,M001,59.04,3.532,9.368,22.84,0.572,5.476,2903.8,64.34,0.9439,0,normal
2023-07-21 16:00:00,M001,60.68,3.695,10.058,23.12,0.273,5.386,2907.3,69.08,0.9108,0,normal
2023-07-21 17:00:00,M001,59.67,3.536,10.62,23.58,0.743,5.331,2932.9,63.79,0.8981,0,normal
2023-07-21 18:00:00,M001,64.19,3.574,10.329,23.94,0.267,5.494,2911.4,63.89,0.9326,0,normal
2023-07-21 19:00:00,M001,59.64,3.424,9.5,23.9,0.565,5.291,2883.7,69.03,0.9036,0,normal
2023-07-21 20:00:00,M001,58.27,3.644,11.734,23.42,0.406,5.299,2893.4,64.57,0.9016,0,normal
2023-07-21 21:00:00,M001,62.62,3.404,9.914,23.16,0.276,5.248,2889.8,66.32,0.8583,0,normal
2023-07-21 22:00:00,M001,60.18,3.497,11.692,22.88,0.508,5.235,2909.9,67.49,0.9112,0,normal
2023-07-21 23:00:00,M001,59.29,3.794,13.268,23.31,0.437,5.417,2903.6,67.8,0.899,0,normal
2023-07-22 00:00:00,M001,59.53,3.577,9.402,21.92,0.645,5.378,2881.6,62.57,0.9456,0,normal
2023-07-22 01:00:00,M001,62.41,3.722,13.021,22.66,0.09,5.623,2902.0,65.07,0.9246,0,normal
2023-07-22 02:00:00,M001,60.69,3.746,9.37,22.56,0.46,5.374,2926.8,64.57,0.9016,0,normal
2023-07-22 03:00:00,M001,62.24,3.834,12.308,23.78,0.223,5.65,2889.1,68.47,0.919,0,normal
2023-07-22 04:00:00,M001,59.98,3.512,10.636,23.3,0.043,5.386,2886.2,62.76,0.9207,0,normal
2023-07-22 05:00:00,M001,60.34,3.463,11.563,23.21,0.438,5.34,2906.2,67.75,0.9129,0,normal
2023-07-22 06:00:00,M001,58.54,3.467,11.126,23.36,0.074,5.573,2889.7,59.68,0.9059,0,normal
2023-07-22 07:00:00,M001,62.37,3.607,11.498,22.71,0.337,5.27,2906.3,64.32,0.9305,0,normal
2023-07-22 08:00:00,M001,61.66,3.416,10.266,23.39,0.005,5.429,2894.9,65.62,0.9436,0,normal
2023-07-22 09:00:00,M001,58.88,3.437,9.846,23.48,0.119,5.453,2922.6,63.42,0.9288,0,normal
2023-07-22 10:00:00,M001,60.43,3.88,11.379,22.24,0.44,5.221,2910.0,66.71,0.9275,0,normal
2023-07-22 11:00:00,M001,61.59,3.737,12.142,22.17,0.259,5.531,2905.0,65.8,0.9223,0,normal
2023-07-22 12:00:00,M001,62.85,3.502,10.389,23.17,0.354,5.39,2925.7,68.48,0.9278,0,normal
2023-07-22 13:00:00,M001,62.71,3.438,10.803,22.92,0.19,5.158,2935.6,67.91,0.8844,0,normal
2023-07-22 14:00:00,M001,59.99,3.402,9.258,22.65,0.366,5.493,2904.4,63.59,0.922,0,normal
2023-07-22 15:00:00,M001,60.15,3.885,10.67,23.43,0.135,5.255,2904.6,67.52,0.9018,0,normal
2023-07-22 16:00:00,M001,62.07,3.912,11.74,23.94,0.369,5.445,2888.3,67.18,0.9418,0,normal
2023-07-22 17:00:00,M001,61.12,3.594,10.966,23.3,0.098,5.375,2894.1,62.35,0.9451,0,normal
2023-07-22 18:00:00,M001,60.49,3.74,11.466,23.05,0.226,5.419,2894.0,66.56,0.9285,0,normal
2023-07-22 19:00:00,M001,59.07,3.58,9.207,22.77,0.11,5.312,2894.4,67.59,0.9314,0,normal
2023-07-22 20:00:00,M001,58.54,4.068,12.638,22.96,0.029,5.319,2901.1,61.34,0.9039,0,normal
2023-07-22 21:00:00,M001,61.71,3.938,12.362,23.32,0.083,5.599,2911.1,68.45,0.9002,0,normal
2023-07-22 22:00:00,M001,58.98,3.466,11.845,22.81,0.094,5.381,2881.0,64.8,0.9418,0,normal
2023-07-22 23:00:00,M001,62.76,3.487,11.294,22.8,0.162,5.096,2929.5,68.04,0.9216,0,normal
2023-07-23 00:00:00,M001,61.2,3.672,10.71,23.61,0.256,5.341,2890.9,70.99,0.912,0,normal
2023-07-23 01:00:00,M001,60.86,3.629,10.619,22.27,0.152,5.32,2895.4,67.61,0.9538,0,normal
2023-07-23 02:00:00,M001,60.22,3.541,11.494,23.78,0.379,5.523,2895.3,67.05,0.9003,0,normal
2023-07-23 03:00:00,M001,64.01,3.474,10.769,22.79,0.311,5.347,2884.7,66.68,0.8705,0,normal
2023-07-23 04:00:00,M001,59.73,3.465,9.748,23.24,0.602,5.407,2907.1,66.15,0.9385,0,normal
2023-07-23 05:00:00,M001,59.34,3.602,11.283,23.48,0.119,5.498,2886.5,62.53,0.9131,0,normal
2023-07-23 06:00:00,M001,59.7,4.153,13.425,21.99,0.371,5.337,2874.0,69.04,0.9163,0,normal
2023-07-23 07:00:00,M001,58.77,3.432,11.354,23.31,0.03,5.478,2919.1,62.41,0.9152,0,normal
2023-07-23 08:00:00,M001,61.72,3.527,9.086,22.91,0.35,5.338,2905.2,68.68,0.8988,0,normal
2023-07-23 09:00:00,M001,59.82,3.649,10.593,23.67,0.735,5.378,2871.8,67.09,0.8791,0,normal
2023-07-23 10:00:00,M001,60.78,3.536,11.101,23.25,0.05,5.348,2891.0,68.11,0.9094,0,normal
2023-07-23 11:00:00,M001,59.94,3.403,11.587,22.46,0.38,5.414,2906.3,64.7,0.9083,0,normal
2023-07-23 12:00:00,M001,60.18,3.41,8.879,22.0,0.52,5.392,2888.3,65.23,0.9034,0,normal
2023-07-23 13:00:00,M001,63.3,3.581,12.525,23.72,0.036,5.359,2895.2,67.08,0.9336,0,normal
2023-07-23 14:00:00,M001,58.4,3.423,10.93,22.96,0.532,5.506,2898.9,64.77,0.9417,0,normal
2023-07-23 15:00:00,M001,59.09,3.479,11.59,23.31,0.215,5.512,2914.9,65.67,0.9345,0,normal
2023-07-23 16:00:00,M001,59.0,3.739,12.282,23.29,0.301,5.196,2893.1,63.03,0.9308,0,normal
2023-07-23 17:00:00,M001,60.4,3.83,10.184,23.57,0.043,5.354,2910.5,64.52,0.8754,0,normal
2023-07-23 18:00:00,M001,61.46,3.492,10.085,23.12,0.4,5.235,2872.0,67.04,0.9449,0,normal
2023-07-23 19:00:00,M001,61.5,3.634,11.498,23.57,0.493,5.322,2905.9,65.88,0.9107,0,normal
2023-07-23 20:00:00,M001,58.16,3.875,10.705,23.11,0.294,5.343,2894.1,62.78,0.9211,0,normal
2023-07-23 21:00:00,M001,59.47,3.751,12.552,23.86,0.444,5.359,2888.4,64.14,0.9217,0,normal
2023-07-23 22:00:00,M001,61.34,3.753,11.317,22.54,0.17,5.287,2916.9,64.49,0.9503,0,normal
2023-07-23 23:00:00,M001,57.52,3.508,9.206,22.82,0.54,5.368,2902.2,63.01,0.9474,0,normal
2023-07-24 00:00:00,M001,59.59,3.659,9.677,23.2,0.517,5.391,2911.7,59.85,0.9194,0,normal
2023-07-24 01:00:00,M001,61.01,4.092,10.59,23.66,0.015,5.288,2918.5,65.91,0.9215,0,normal
2023-07-24 02:00:00,M001,58.68,3.489,9.256,23.7,0.3,5.501,2896.3,62.73,0.9279,0,normal
2023-07-24 03:00:00,M001,61.13,3.405,10.614,24.24,0.29,5.282,2887.0,66.51,0.8933,0,normal
2023-07-24 04:00:00,M001,59.42,3.664,9.317,21.81,0.434,5.338,2908.5,64.92,0.9127,0,normal
2023-07-24 05:00:00,M001,60.03,3.431,10.732,24.12,0.401,5.436,2898.0,65.42,0.9118,0,normal
2023-07-24 06:00:00,M001,59.82,3.498,10.231,22.82,0.587,5.226,2902.8,67.34,0.9112,0,normal
2023-07-24 07:00:00,M001,58.57,3.678,10.584,22.51,0.47,5.438,2898.4,60.32,0.9096,0,normal
2023-07-24 08:00:00,M001,60.49,4.313,13.206,22.77,0.157,5.345,2912.4,64.27,0.9403,0,normal
2023-07-24 09:00:00,M001,60.54,3.456,12.078,22.54,0.036,5.369,2901.9,66.4,0.9235,0,normal
2023-07-24 10:00:00,M001,61.66,3.452,10.005,22.48,0.324,5.415,2896.4,67.79,0.9175,0,normal
2023-07-24 11:00:00,M001,62.0,3.821,11.687,22.85,0.241,5.368,2895.8,69.02,0.9648,0,normal
2023-07-24 12:00:00,M001,61.11,3.619,10.309,23.62,0.238,5.454,2897.6,65.62,0.9459,0,normal
2023-07-24 13:00:00,M001,61.6,3.538,9.122,22.69,0.006,5.564,2867.3,67.1,0.8963,0,normal
2023-07-24 14:00:00,M001,59.48,3.427,11.551,23.67,0.064,5.457,2881.7,63.42,0.9118,0,normal
2023-07-24 15:00:00,M001,59.05,3.685,11.357,23.37,0.143,5.322,2905.8,61.29,0.8985,0,normal
2023-07-24 16:00:00,M001,60.82,3.551,9.559,23.87,0.447,5.569,2936.5,67.47,0.9047,0,normal
2023-07-24 17:00:00,M001,60.16,3.413,8.612,22.8,0.689,5.23,2918.9,66.36,0.9199,0,normal
2023-07-24 18:00:00,M001,61.4,3.504,9.084,23.87,0.702,5.3,2891.4,63.75,0.9284,0,normal
2023-07-24 19:00:00,M001,60.71,3.434,8.878,23.3,0.177,5.527,2881.1,61.97,0.8987,0,normal
2023-07-24 20:00:00,M001,60.78,3.715,11.609,23.19,0.09,5.417,2896.6,64.86,0.9135,0,normal
2023-07-24 21:00:00,M001,60.76,3.936,11.064,22.4,0.244,5.3,2918.0,65.67,0.9275,0,normal
2023-07-24 22:00:00,M001,62.21,3.638,9.827,22.41,0.44,5.537,2909.5,71.88,0.9188,0,normal
2023-07-24 23:00:00,M001,61.15,3.46,12.081,23.14,0.53,5.324,2905.0,62.2,0.9351,0,normal
2023-07-25 00:00:00,M001,59.22,3.725,10.438,22.97,0.368,5.441,2923.3,62.64,0.9187,0,normal
2023-07-25 01:00:00,M001,59.13,3.623,10.611,23.16,0.01,5.441,2890.5,65.76,0.8876,0,normal
2023-07-25 02:00:00,M001,62.5,3.571,9.689,23.27,0.211,5.266,2898.9,68.32,0.9575,0,normal
2023-07-25 03:00:00,M001,58.78,3.635,10.978,23.04,0.133,5.348,2870.0,63.6,0.9239,0,normal
2023-07-25 04:00:00,M001,60.03,3.59,11.363,23.81,0.353,5.457,2928.1,68.62,0.8803,0,normal
2023-07-25 05:00:00,M001,61.88,3.943,13.412,23.1,0.267,5.524,2881.3,69.02,0.9467,0,normal
2023-07-25 06:00:00,M001,61.11,3.589,10.176,22.6,0.092,5.249,2885.7,66.99,0.9155,0,normal
2023-07-25 07:00:00,M001,58.33,3.451,8.815,23.0,0.0,5.396,2911.8,65.59,0.914,0,normal
2023-07-25 08:00:00,M001,62.51,3.738,10.864,22.89,0.433,5.256,2928.4,71.11,0.9419,0,normal
2023-07-25 09:00:00,M001,59.12,3.561,12.442,23.21,0.115,5.343,2907.4,63.66,0.9135,0,normal
2023-07-25 10:00:00,M001,62.77,3.59,10.179,23.1,0.216,5.497,2914.6,70.41,0.9185,0,normal
2023-07-25 11:00:00,M001,60.69,3.9,9.941,23.23,0.1,5.325,2915.1,66.85,0.9371,0,normal
2023-07-25 12:00:00,M001,60.7,3.477,11.709,23.57,0.244,5.467,2888.7,61.16,0.9021,0,normal
2023-07-25 13:00:00,M001,61.58,3.698,10.128,24.28,0.713,5.476,2909.4,67.98,0.9545,0,normal
2023-07-25 14:00:00,M001,62.22,3.844,9.93,22.57,0.297,5.325,2902.7,66.28,0.932,0,normal
2023-07-25 15:00:00,M001,59.56,3.58,11.072,23.19,0.097,5.445,2891.2,64.39,0.8959,0,normal
2023-07-25 16:00:00,M001,61.28,3.541,12.042,23.6,0.813,5.428,2906.4,69.08,0.9186,0,normal
2023-07-25 17:00:00,M001,61.51,3.689,9.257,23.17,0.205,5.492,2891.8,67.73,0.9204,0,normal
2023-07-25 18:00:00,M001,62.82,3.438,10.597,23.07,0.236,5.508,2901.8,65.94,0.9114,0,normal
2023-07-25 19:00:00,M001,60.93,3.833,10.234,22.96,0.715,5.414,2902.8,68.53,0.965,0,normal
2023-07-25 20:00:00,M001,60.34,3.543,11.208,22.72,0.197,5.339,2916.2,63.59,0.9075,0,normal
2023-07-25 21:00:00,M001,61.72,3.514,9.159,23.05,0.297,5.354,2905.0,65.67,0.8941,0,normal
2023-07-25 22:00:00,M001,61.25,3.633,10.007,23.8,0.07,5.45,2902.2,65.36,0.901,0,normal
2023-07-25 23:00:00,M001,59.51,3.828,10.997,22.71,0.087,5.324,2914.8,63.36,0.9426,0,normal
2023-07-26 00:00:00,M001,60.4,3.751,9.511,23.98,0.254,5.593,2895.2,65.69,0.8708,0,normal
2023-07-26 01:00:00,M001,59.92,3.623,10.666,23.24,0.195,5.301,2886.7,65.18,0.9086,0,normal
2023-07-26 02:00:00,M001,59.12,3.481,11.421,22.12,0.332,5.331,2899.5,65.44,0.9236,0,normal
2023-07-26 03:00:00,M001,59.4,3.409,9.642,22.72,0.202,5.39,2902.6,66.54,0.9226,0,normal
2023-07-26 04:00:00,M001,57.46,3.451,11.894,22.65,0.087,5.394,2897.5,60.52,0.893,0,normal
2023-07-26 05:00:00,M001,61.15,3.425,11.186,23.63,0.126,5.443,2881.5,67.11,0.913,0,normal
2023-07-26 06:00:00,M001,61.94,3.637,9.82,23.41,0.297,5.245,2902.2,65.57,0.9209,0,normal
2023-07-26 07:00:00,M001,62.72,4.023,12.899,23.58,0.14,5.356,2907.0,66.87,0.907,0,normal
2023-07-26 08:00:00,M001,57.63,3.463,10.79,23.47,0.168,5.365,2895.1,62.92,0.8999,0,normal
2023-07-26 09:00:00,M001,59.82,3.562,9.511,23.38,0.357,5.392,2899.9,65.53,0.8836,0,normal
2023-07-26 10:00:00,M001,59.0,3.824,11.544,22.7,0.286,5.348,2935.9,65.63,0.956,0,normal
2023-07-26 11:00:00,M001,62.82,3.875,12.886,22.98,0.161,5.359,2908.8,66.27,0.9142,0,normal
2023-07-26 12:00:00,M001,62.9,3.512,10.807,23.2,0.11,5.494,2914.8,70.73,0.88,0,normal
2023-07-26 13:00:00,M001,62.35,3.63,12.441,22.54,0.021,5.24,2900.3,64.01,0.9395,0,normal
2023-07-26 14:00:00,M001,59.85,3.462,9.122,22.93,0.328,5.461,2928.8,66.02,0.9496,0,normal
2023-07-26 15:00:00,M001,60.41,3.423,11.439,23.67,0.027,5.435,2877.6,65.93,0.9146,0,normal
2023-07-26 16:00:00,M001,60.46,3.819,12.893,23.46,0.025,5.383,2895.8,64.63,0.9073,0,normal
2023-07-26 17:00:00,M001,60.01,3.585,9.713,22.91,0.284,5.333,2911.1,63.84,0.9232,0,normal
2023-07-26 18:00:00,M001,63.59,3.457,8.893,22.32,0.285,5.471,2873.4,66.22,0.8947,0,normal
2023-07-26 19:00:00,M001,60.72,3.588,12.435,23.22,0.19,5.279,2869.6,62.66,0.9217,0,normal
2023-07-26 20:00:00,M001,61.22,3.792,12.603,23.21,0.192,5.563,2905.7,62.76,0.8768,0,normal
2023-07-26 21:00:00,M001,61.35,3.469,10.593,23.04,0.626,5.438,2908.8,65.11,0.8861,0,normal
2023-07-26 22:00:00,M001,60.48,3.549,12.07,22.6,0.023,5.428,2912.7,67.88,0.9025,0,normal
2023-07-26 23:00:00,M001,61.66,3.618,10.696,23.37,0.013,5.571,2896.1,66.94,0.9227,0,normal
2023-07-27 00:00:00,M001,59.13,3.831,9.792,22.68,0.672,5.403,2882.7,65.71,0.9199,0,normal
2023-07-27 01:00:00,M001,60.76,3.721,11.827,23.14,0.077,5.543,2897.8,63.45,0.9311,0,normal
2023-07-27 02:00:00,M001,61.24,3.539,11.192,23.02,0.001,5.389,2909.2,68.05,0.9397,0,normal
2023-07-27 03:00:00,M001,60.08,3.533,9.546,22.81,0.009,5.589,2912.3,66.73,0.8862,0,normal
2023-07-27 04:00:00,M001,61.41,3.464,9.991,23.04,0.102,5.481,2911.2,65.53,0.8899,0,normal
2023-07-27 05:00:00,M001,59.02,3.507,9.292,23.08,0.383,5.209,2892.6,64.54,0.922,0,normal
2023-07-27 06:00:00,M001,58.55,3.55,9.807,23.56,0.297,5.349,2882.7,67.04,0.9027,0,normal
2023-07-27 07:00:00,M001,60.65,3.409,11.699,22.25,0.014,5.372,2924.7,64.37,0.9077,0,normal
2023-07-27 08:00:00,M001,61.22,3.565,10.702,23.7,0.115,5.367,2912.4,65.86,0.9133,0,normal
2023-07-27 09:00:00,M001,59.03,3.66,12.487,22.76,0.003,5.282,2916.5,64.75,0.9287,0,normal
2023-07-27 10:00:00,M001,59.18,3.511,9.517,23.11,0.246,5.301,2884.0,65.72,0.9164,0,normal
2023-07-27 11:00:00,M001,59.8,3.659,11.876,23.6,0.259,5.314,2925.2,63.59,0.8864,0,normal
2023-07-27 12:00:00,M001,62.49,3.817,10.85,22.7,0.145,5.344,2908.6,67.2,0.9299,0,normal
2023-07-27 13:00:00,M001,59.91,3.517,11.751,22.89,0.154,5.481,2917.8,65.15,0.9442,0,normal
2023-07-27 14:00:00,M001,59.92,3.612,11.658,22.81,0.175,5.356,2895.9,66.37,0.9048,0,normal
2023-07-27 15:00:00,M001,60.7,3.689,10.726,23.45,0.007,5.353,2912.4,65.95,0.9507,0,normal
2023-07-27 16:00:00,M001,59.73,3.575,12.288,22.85,0.219,5.313,2894.2,64.0,0.9477,0,normal
2023-07-27 17:00:00,M001,60.41,3.506,11.996,22.69,0.277,5.51,2892.6,67.39,0.9155,0,normal
2023-07-27 18:00:00,M001,60.0,4.077,13.8,22.76,0.272,5.403,2890.8,65.05,0.8893,0,normal
2023-07-27 19:00:00,M001,58.56,3.572,9.292,23.16,0.017,5.309,2911.3,64.99,0.9285,0,normal
2023-07-27 20:00:00,M001,61.08,3.745,11.368,23.28,0.427,5.239,2930.6,63.25,0.9249,0,normal
2023-07-27 21:00:00,M001,61.05,3.701,10.959,24.05,0.205,5.305,2895.0,67.53,0.919,0,normal
